,date,amikacin,aminosalicylic-acid,amoxicillin,amoxicillin-sodium,ampicillin,azithromycin,aztreonam,benzylpenicillin-sodium,cefaclor,cefadroxil,cefalexin,ceferoxime-axetil,cefixime,cefotaxime-sodium,cefpodoxime,cefradine,ceftazidime,ceftriaxone-sodium,cefuroxime-sodium,chloramphenicol,ciprofloxacin,clarithromycin,clindamycin,clindamycin-phosphate,clofazimine,co-amoxiclav,co-trimoxazole,colistimethate-sodium,colistin-sulfate,cycloserine,dapsone,daptomycin,demeclocycline-hydrochloride,doxycycline-hyclate,doxycycline-monohydrate,ertapenem,erythromycin,erythromycin-ethylsuccinate,erythromycin-stearate,ethambutol-hydrochloride,fidaxomicin,fluampicil,flucloxacillin-magnesium,flucloxacillin-sodium,fosfomycin,fosfomycin-calcium,fosfomycin-trometamol,fusidic-acid,gentamicin,imipenem-cilastatin,isoniazid,levofloxacin,linezolid,lymecycline,meropenem,methenamine-hippurate,metronidazole,minocycline-hydrochloride,moxifloxacin,nalidixic,neomycin,nitrofurantoin,norfloxacin,ofloxacin,oxytetracycline,phenoxymethylpenicillin,piperacillin-tazobactam,pivmecillinam,pristinamycin,pyrazinamide,rifabutin,rifampicin,rifampicin-combined-preparations,rifaximin,sodium-fusidate,sulfadiazine,sulfamethoxypyridazine,sulfapyridine,teicoplanin,telithromycin,temocillin,tetracycline,thalidomide,ticarcillin-clabulanic-acid,tigecycline,tobramycin,trimethoprim,trinidazole,vancomycin-hydrochloride,CCG_code,mrsa_count,month,year,ccg_id
1410,2017-02-01,0,0,176553,0,100,11401,0,0,687,0,17178,14,56,0,0,536,0,2,0,0,6230,43177,4032,0,0,30824,2953,1502,0,0,1022,0,154,21036,266,0,15274,11942,504,0,0,0,0,83461,21,0,0,0,0,0,56,219,0,18989,0,25113,5453,340,56,0,28,26559,0,416,33828,86820,0,1850,0,0,0,936,0,658,900,0,0,0,0,0,0,2680,0,0,0,56,39650,0,145,01K,1.0,2,2017,24
1411,2017-03-01,0,0,175328,0,0,12480,0,3,1027,0,16577,14,56,0,0,370,0,0,0,0,7681,45596,6668,0,0,33912,3026,1426,0,0,750,0,0,22098,308,0,15690,8296,336,0,0,112,0,99762,13,0,0,0,15,0,0,250,0,22800,0,25967,5690,568,56,0,56,31140,0,340,39720,101452,0,2191,0,0,0,1470,0,882,482,0,0,0,0,0,0,1828,0,0,0,0,40601,56,281,01K,0.0,3,2017,24
1412,2017-04-01,0,0,139289,0,28,11581,0,0,918,0,16909,42,56,0,0,312,0,0,0,0,6395,35759,4679,0,0,27364,2577,1410,0,0,940,0,140,19824,406,0,12092,8396,272,0,0,140,0,84605,17,0,0,0,1,0,112,192,0,19058,0,24424,5581,316,0,0,0,26746,0,286,37200,82296,0,1817,0,0,0,1468,0,1146,670,0,0,0,0,0,0,2370,0,0,0,56,31339,0,272,01K,0.0,4,2017,24
1413,2017-05-01,0,0,136088,0,56,12258,0,0,406,0,15854,92,70,0,0,482,0,0,0,0,6457,41480,8952,0,0,27188,2679,1332,0,0,1134,0,190,21236,196,0,15585,10528,364,0,0,28,0,95384,19,0,0,0,4,0,56,185,0,21837,0,26674,5342,420,28,0,28,28762,0,423,39158,90684,0,2237,0,0,0,862,0,882,462,0,0,0,0,0,0,1784,0,0,0,0,36092,0,143,01K,0.0,5,2017,24
1414,2017-06-01,0,0,126610,0,28,12380,0,0,387,0,15958,14,56,0,0,482,0,2,0,0,7006,41386,7698,0,0,31530,2789,1420,0,0,1260,0,231,20500,182,7,17933,6656,504,0,40,84,0,107277,18,0,0,0,0,0,56,207,0,22568,0,26250,5561,252,63,0,28,29318,0,313,40856,85299,0,2097,0,0,0,1012,0,1050,532,0,0,0,0,0,0,1778,0,0,0,56,35340,0,264,01K,0.0,6,2017,24
1415,2017-07-01,0,0,126039,0,76,12375,0,0,619,0,15865,224,182,0,0,337,0,0,0,0,7145,39987,5273,0,0,26161,3450,1540,0,0,1164,0,168,19574,280,0,12583,7040,256,0,0,112,0,101231,36,0,0,0,1,0,56,333,14,20298,0,23775,5784,548,28,0,0,30824,0,273,35992,92132,0,2372,0,0,0,506,0,1000,168,0,0,0,0,0,0,1294,0,0,0,0,33576,0,260,01K,0.0,7,2017,24
1416,2017-08-01,0,0,113516,0,0,11913,0,0,284,0,16651,0,14,0,0,112,0,0,0,0,7716,33315,6200,0,0,26819,2686,1296,0,0,868,0,0,19245,224,0,11619,5048,208,0,0,268,0,106500,24,0,0,0,0,0,56,241,0,18616,0,26106,6912,168,56,0,0,31186,0,449,37678,75040,0,2682,0,0,0,1454,0,1390,658,0,0,0,0,0,0,1932,0,0,0,0,32699,0,40,01K,0.0,8,2017,24
1417,2017-09-01,0,0,133422,0,0,11633,0,2,970,0,16655,224,0,0,0,76,0,14,0,0,7436,35466,6815,0,0,28803,2852,1606,0,0,814,0,252,20209,266,0,13742,6974,358,0,20,140,0,92816,50,0,0,0,3,0,56,221,28,18848,0,30331,5565,448,28,0,88,31609,0,342,35676,70478,0,3524,0,0,0,858,0,774,336,0,0,0,0,0,0,1140,0,0,0,56,32782,0,80,01K,1.0,9,2017,24
1418,2017-10-01,0,0,170279,0,0,13074,0,0,763,0,17668,48,0,0,0,132,0,0,0,0,7285,40684,5874,0,0,29806,3036,1326,0,0,938,0,140,22209,112,0,12368,7706,128,56,20,56,0,91197,19,0,0,0,0,0,140,236,42,20447,0,26587,6377,648,28,0,28,35843,0,287,36397,90236,0,2681,0,0,0,774,100,1322,168,0,0,0,0,0,0,1614,0,0,0,56,32136,0,136,01K,0.0,10,2017,24
1419,2017-11-01,0,0,185886,0,0,11842,0,4,608,0,17565,132,0,0,0,196,0,0,0,0,7431,41469,4656,0,0,29612,3118,1796,0,0,972,0,224,21610,224,0,11744,8480,324,0,40,0,0,98744,15,0,0,0,1,0,56,167,0,20344,0,28006,6392,320,28,0,28,32601,0,297,37080,94930,0,3293,0,0,56,476,0,1129,356,0,0,0,0,0,0,1168,0,0,0,0,27840,10,136,01K,0.0,11,2017,24
1420,2012-12-01,0,0,3967,0,0,56,0,0,200,0,334,0,0,0,0,0,0,0,0,0,104,602,0,0,0,0,28,0,0,0,0,0,0,122,0,0,196,624,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,252,0,0,42,28,0,0,0,442,0,0,340,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,,,12,2012,25
1421,2013-01-01,0,0,3424,0,0,58,0,0,0,0,85,0,0,0,0,0,0,0,0,0,28,364,0,0,0,121,28,0,0,0,0,0,0,242,0,0,56,380,40,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,84,0,0,42,28,0,0,0,592,0,10,712,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,,,1,2013,25
1422,2013-02-01,0,0,2856,0,0,28,0,0,0,0,113,0,0,0,0,0,0,0,0,0,34,552,24,0,0,0,28,0,0,0,0,0,0,298,0,0,264,256,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,364,0,0,242,0,0,0,0,460,0,20,452,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,,,2,2013,25
1423,2013-03-01,0,0,3461,0,0,58,0,0,200,0,106,0,0,0,0,0,0,0,0,0,96,734,0,0,0,21,28,0,0,0,0,0,0,250,0,0,142,312,0,0,0,28,0,896,0,0,0,0,0,0,0,0,0,364,0,0,36,0,0,0,0,850,0,38,384,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,,,3,2013,25
1424,2013-04-01,0,0,2447,0,0,58,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,364,0,0,0,15,84,0,0,0,0,0,0,227,0,0,140,440,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,336,0,0,42,0,0,0,0,582,0,0,904,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,,,4,2013,25
1425,2013-05-01,0,0,1800,0,0,28,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,56,0,0,0,0,0,0,158,0,0,226,384,0,0,0,228,0,1000,0,0,0,0,0,0,0,10,0,812,0,0,126,0,0,0,0,602,0,0,868,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,,,5,2013,25
1426,2013-06-01,0,0,1213,0,0,58,0,0,200,0,285,0,0,0,0,0,0,0,0,0,42,160,0,0,0,21,0,0,0,0,0,0,0,338,0,0,224,184,0,0,0,28,0,880,0,0,0,0,0,0,0,0,0,84,0,0,78,0,0,0,0,466,0,10,184,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,,,6,2013,25
1427,2013-07-01,0,0,1099,0,0,58,0,0,0,0,107,0,0,0,0,0,0,0,0,0,34,98,0,0,0,21,112,0,0,0,0,0,0,234,0,0,264,252,0,0,0,56,0,1654,0,0,0,0,0,0,0,0,0,280,0,0,126,0,0,0,0,878,0,0,780,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,,,7,2013,25
1428,2013-08-01,0,0,1308,0,0,58,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,148,96,0,0,0,56,0,0,0,0,0,0,78,0,0,192,56,0,0,0,0,0,560,0,0,0,0,0,0,0,10,0,280,0,0,84,0,0,0,0,566,0,38,500,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,,,8,2013,25
1429,2013-09-01,0,0,1544,0,0,86,0,0,100,0,385,0,0,0,0,0,0,0,0,0,48,544,96,0,0,200,56,0,0,0,0,0,0,274,0,0,56,268,28,0,0,0,0,1009,0,0,0,0,0,0,0,0,0,252,0,0,147,0,0,0,0,416,0,10,776,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,,,9,2013,25
1430,2013-10-01,0,0,2838,0,0,58,0,0,0,0,592,0,0,0,0,0,0,0,0,0,42,496,168,0,0,0,56,0,0,0,0,0,0,268,0,0,114,296,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,168,0,0,189,56,0,0,0,654,0,40,224,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,,,10,2013,25
1431,2013-11-01,0,0,1364,0,0,58,0,0,0,0,113,0,0,0,0,0,0,0,0,0,80,322,92,0,0,0,112,0,0,0,0,0,0,128,0,0,112,461,28,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,336,0,0,42,0,0,0,0,404,0,0,240,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,,,11,2013,25
1432,2013-12-01,0,0,3070,0,0,98,0,0,0,0,85,0,0,0,0,0,0,0,0,0,44,644,0,0,0,49,28,0,0,0,0,0,0,318,0,0,86,673,0,0,0,0,0,884,0,0,0,0,0,0,0,14,0,308,0,0,78,0,0,0,0,732,0,10,184,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,0,,,12,2013,25
1433,2014-01-01,0,0,2402,0,0,114,0,0,200,20,197,0,0,0,0,0,0,0,0,0,44,686,0,0,0,15,28,0,0,0,0,0,0,234,0,0,56,608,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,280,0,0,177,0,0,0,0,578,0,40,392,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,,,1,2014,25
1434,2014-02-01,0,0,2403,0,0,28,0,0,0,0,114,0,0,0,0,0,0,0,0,0,165,434,0,0,0,85,28,0,0,0,0,0,0,228,0,0,56,284,0,0,0,0,0,1376,0,0,0,0,0,0,0,0,0,308,0,0,56,0,0,0,0,368,0,0,392,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,,,2,2014,25
1435,2014-03-01,0,0,2031,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,62,350,0,0,0,0,28,0,0,0,0,0,0,214,0,0,112,652,0,30,0,56,0,1016,0,0,0,0,0,0,0,0,0,420,0,0,84,56,0,0,0,396,0,0,1152,592,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,,,3,2014,25
1436,2014-04-01,0,0,2983,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,420,0,0,0,142,28,0,0,0,0,0,0,224,0,0,112,212,0,0,0,0,0,1258,0,0,0,0,0,0,0,0,0,448,0,0,78,0,0,0,0,546,0,10,700,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,,,4,2014,25
1437,2014-05-01,0,0,1897,0,0,60,0,0,400,0,168,0,0,0,0,0,0,0,0,0,0,210,84,0,0,21,28,0,0,0,0,0,0,384,0,0,56,676,0,0,0,0,0,932,0,0,0,0,0,0,0,0,0,252,0,0,105,56,0,0,0,766,0,10,604,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,,,5,2014,25
1438,2014-06-01,0,0,1658,0,0,44,0,0,200,0,169,0,0,0,0,0,0,0,0,0,20,350,0,0,0,36,28,0,0,0,0,0,0,112,0,0,56,452,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,308,0,0,141,0,28,0,0,428,0,0,504,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,,,6,2014,25
1439,2014-07-01,0,0,1340,0,0,28,0,0,400,0,343,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,84,0,0,0,0,0,0,114,0,0,56,416,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,168,0,0,84,56,0,0,0,270,0,0,1108,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,,,7,2014,25
1440,2014-08-01,0,0,1019,0,0,40,0,0,0,0,109,0,0,0,0,0,0,0,0,0,20,252,0,0,0,21,56,0,0,0,0,0,0,206,0,0,56,168,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,448,0,0,84,0,0,0,0,234,0,0,476,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,,,8,2014,25
1441,2014-09-01,0,0,1953,0,0,24,0,0,0,0,152,0,0,0,0,0,0,0,0,0,24,196,28,0,0,0,56,0,0,0,0,0,0,302,0,0,56,208,28,0,0,0,0,833,0,0,0,0,0,0,0,0,0,196,0,0,133,112,0,0,0,378,0,0,716,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,,,9,2014,25
1442,2014-10-01,0,0,1186,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,14,602,0,0,0,0,56,0,0,0,0,0,0,228,0,0,56,132,0,0,0,28,0,632,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,458,0,20,812,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,,,10,2014,25
1443,2014-11-01,0,0,2431,0,0,12,0,0,0,0,126,0,0,0,0,0,0,0,0,0,24,630,56,0,0,63,28,0,0,0,0,0,0,124,0,0,112,112,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,252,0,0,92,0,0,0,0,348,0,0,636,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,,,11,2014,25
1444,2014-12-01,0,0,3683,0,0,12,0,0,0,0,148,0,0,0,0,0,0,0,0,0,48,770,0,0,0,0,0,0,0,0,0,0,0,74,0,0,56,280,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,140,0,0,84,0,0,0,0,418,0,0,1280,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,,,12,2014,25
1445,2015-01-01,0,0,2838,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,70,1288,0,0,0,121,112,0,0,0,28,0,0,126,0,0,0,984,0,0,0,0,0,1356,0,0,0,0,0,0,0,0,0,364,0,0,84,0,0,0,0,504,0,0,1140,1132,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,,,1,2015,25
1446,2012-12-01,0,0,262754,0,0,2168,0,0,2239,0,19854,112,221,0,0,3980,0,0,0,0,4333,29802,436,0,0,30875,1288,1252,0,0,242,0,364,10815,0,0,11159,39448,356,280,0,328,0,46739,0,0,0,0,206,0,0,56,0,18486,0,116,4482,1854,0,0,0,16668,490,197,12666,87538,0,1320,0,0,0,620,112,0,168,0,0,500,0,0,0,784,0,0,0,112,28895,24,0,01R,0.0,12,2012,26
1447,2013-01-01,0,0,189757,0,0,2043,0,0,1312,60,20383,0,213,0,0,3808,0,0,0,0,4570,26548,516,0,0,34241,1345,1004,0,0,168,0,56,11839,140,0,11900,30744,590,84,0,104,0,50957,0,0,0,0,206,0,0,168,0,20019,0,204,6844,2659,10,0,0,16523,392,98,12197,67964,0,1354,0,0,28,592,56,0,0,0,0,0,0,0,0,448,0,0,0,112,32637,24,56,01R,1.0,1,2013,26
1448,2013-02-01,0,0,178578,0,0,1776,0,2,1163,0,19617,112,214,0,0,2927,0,0,0,0,3635,26036,88,0,0,28100,652,1136,0,0,158,0,112,10732,0,0,6852,30754,240,84,0,256,0,46899,0,0,0,0,180,0,0,84,0,17702,0,63,5370,1442,0,0,0,15203,272,185,12691,74323,0,1280,0,0,0,1010,112,88,0,0,0,0,0,0,0,568,0,0,0,172,25840,0,40,01R,0.0,2,2013,26
1449,2013-03-01,0,0,156094,0,200,2160,0,0,1532,60,18618,42,121,0,0,3631,0,0,0,0,4129,25793,600,0,0,28073,1088,1036,0,0,202,0,280,10509,392,0,8714,25848,476,84,0,324,0,53731,0,0,0,0,232,0,0,42,0,19306,0,84,5881,2544,0,0,0,16362,476,156,13838,77792,0,992,0,0,0,504,56,0,0,0,0,0,0,0,0,1260,0,0,0,56,27500,14,40,01R,0.0,3,2013,26
1450,2013-04-01,0,0,129837,0,0,2162,0,0,806,0,18306,112,100,0,0,2768,0,0,0,0,4042,21615,180,0,0,25669,999,1084,0,0,210,0,112,10073,112,0,8954,20560,268,0,0,426,0,55938,0,0,0,0,60,0,0,84,0,20412,0,84,5936,1813,0,0,112,15920,392,451,11186,64508,0,1836,0,0,0,936,0,168,0,0,0,0,0,0,0,252,0,0,0,116,25449,0,0,01R,0.0,4,2013,26
1451,2013-05-01,0,0,115737,0,0,1836,0,0,854,0,16430,28,0,0,0,2878,0,0,0,0,4430,18763,113,0,0,23050,1208,1298,0,0,252,0,280,10091,224,0,8855,19280,520,0,0,124,0,53314,0,0,0,0,172,0,0,80,0,20613,0,60,4672,2156,28,0,100,15509,238,196,14531,66587,0,1521,0,0,0,264,56,0,126,0,0,0,0,0,0,840,0,0,0,172,24865,0,0,01R,0.0,5,2013,26
1452,2013-06-01,0,0,88389,0,0,1977,0,3,620,0,18552,0,7,0,0,3426,0,0,0,0,3302,19145,512,0,0,20737,919,796,0,0,210,0,168,8089,84,0,7574,13758,272,0,0,112,0,51702,0,0,0,0,116,0,0,31,0,19873,0,144,6051,1589,5,0,212,13789,140,182,10788,60182,0,1294,0,0,0,560,0,0,20,0,0,0,0,0,0,896,0,0,0,112,25119,0,0,01R,1.0,6,2013,26
1453,2013-07-01,0,0,90813,0,0,2240,0,0,762,0,19140,154,0,0,0,3490,0,0,0,0,4817,17207,366,0,0,22868,1743,1076,0,0,154,0,280,7855,224,0,8637,16060,476,0,0,296,0,67128,0,0,0,0,116,0,0,35,56,22645,0,144,6730,2268,5,0,112,15880,208,372,13637,66768,0,1708,0,0,0,398,0,42,126,0,0,0,0,0,0,684,0,0,0,116,29185,0,14,01R,0.0,7,2013,26
1454,2013-08-01,0,0,65076,0,0,2104,0,0,930,120,17973,224,100,0,0,3757,0,0,0,0,4740,14807,192,0,0,19673,1329,1312,0,0,322,0,196,7349,112,0,8534,11020,240,0,0,396,0,57967,0,0,0,0,116,0,0,0,56,17346,0,88,5442,1736,0,0,0,16092,154,234,13130,46927,0,1445,0,0,0,438,0,0,0,0,0,0,0,0,0,616,0,0,0,168,29313,22,42,01R,0.0,8,2013,26
1455,2013-09-01,0,0,100504,0,0,1967,0,0,998,0,18538,112,107,0,0,3443,0,0,0,0,4392,15304,100,0,0,22008,1219,886,0,0,160,0,224,9391,308,0,8804,14038,112,0,0,192,0,56833,0,0,0,0,116,0,0,28,56,18595,0,232,5437,1729,0,0,100,15919,38,288,10290,44572,0,1935,0,0,0,404,0,168,0,0,0,0,0,0,0,616,0,0,0,60,27848,0,56,01R,1.0,9,2013,26
1456,2013-10-01,0,0,127697,0,0,2313,0,0,1028,0,19945,0,107,0,0,3931,0,0,0,0,4062,19546,305,0,0,23223,1074,1296,0,0,174,0,84,9942,168,0,8913,20034,460,0,0,312,0,51531,0,0,0,0,116,0,0,35,70,21518,0,232,6465,2072,0,0,142,15533,14,233,11932,50964,0,1544,0,0,0,812,0,0,0,0,0,0,0,0,0,924,0,0,0,112,29340,0,40,01R,0.0,10,2013,26
1457,2013-11-01,0,0,139875,0,0,2312,0,0,952,0,21741,126,100,0,0,3534,0,0,0,0,3591,21521,142,0,0,23642,1914,1156,0,0,216,0,84,9382,0,0,7370,20020,104,0,0,532,0,48909,0,0,0,0,116,0,0,44,0,19562,20,88,5001,1708,0,0,0,14581,0,352,10060,52178,0,1728,0,0,0,440,0,0,0,0,0,0,0,0,0,960,0,0,0,224,30430,0,40,01R,0.0,11,2013,26
1458,2013-12-01,0,0,187527,0,0,2321,0,0,2258,20,21340,14,0,0,0,4467,0,0,0,0,4179,26151,68,0,0,23351,966,1476,0,0,118,0,112,12277,112,0,7034,28764,320,252,0,556,0,48967,0,0,0,0,60,0,0,62,0,19089,0,148,4426,2139,0,0,100,14157,28,168,12678,70318,0,1495,0,0,0,532,320,0,0,0,0,0,0,0,0,1092,0,0,0,60,26909,0,96,01R,0.0,12,2013,26
1459,2014-01-01,0,0,152126,0,56,2269,0,0,1084,0,19981,136,2,0,0,3361,0,0,0,0,4004,25081,96,0,0,24792,1163,888,0,0,210,0,84,12139,140,0,10858,15080,364,168,0,408,0,49848,0,0,0,0,0,0,0,54,14,22736,0,120,7461,1848,0,0,34,14478,56,412,11979,59466,0,1687,0,0,0,224,180,0,0,0,0,0,0,0,0,840,0,0,0,172,27285,0,28,01R,0.0,1,2014,26
1460,2014-02-01,0,0,147340,0,528,2037,0,0,631,0,19082,0,16,0,0,3041,0,0,0,0,4582,22301,292,0,0,24279,1006,1116,0,0,300,0,84,10051,112,0,7682,25448,210,0,0,352,0,46744,0,0,0,0,60,0,0,32,0,19600,0,144,3667,1887,0,0,112,12325,42,188,9758,62012,0,1912,0,0,0,224,0,0,0,0,0,0,0,0,0,1120,0,0,0,56,24198,16,0,01R,0.0,2,2014,26
1461,2014-03-01,0,0,148468,0,76,2554,0,0,1914,0,18583,126,0,0,0,3379,0,0,0,0,4653,24768,386,0,0,28776,1268,910,0,0,104,0,140,10947,224,0,7913,23536,468,0,0,420,0,52304,0,0,0,0,60,0,0,14,0,21589,0,172,4415,1736,0,0,0,13750,0,456,12581,75386,0,2300,0,0,0,716,0,93,166,0,0,0,0,0,0,1428,0,0,0,56,28117,0,0,01R,0.0,3,2014,26
1462,2014-04-01,0,0,119214,0,0,2359,0,1,1296,0,19222,266,100,0,0,3210,0,0,0,0,4466,22487,202,0,0,21316,772,1304,0,0,412,0,84,10358,168,0,8356,21328,348,0,0,108,0,46915,0,0,0,0,0,0,0,126,0,20327,0,60,4265,1469,0,0,112,13013,28,632,12188,69836,0,1647,0,0,0,548,0,0,0,0,0,0,0,0,0,1008,0,0,0,168,26176,0,0,01R,0.0,4,2014,26
1463,2014-05-01,0,0,116726,0,20,2288,0,1,491,0,18558,28,0,0,0,2726,0,0,0,0,3225,22114,88,0,0,21875,1231,828,0,0,328,0,84,9635,364,0,9069,18098,532,0,0,484,0,54183,0,0,0,0,60,0,0,0,0,22759,0,148,4378,1943,0,0,0,14144,0,352,9976,69686,0,2335,0,0,0,392,0,56,0,0,0,0,5,0,0,1016,0,0,0,116,28918,0,0,01R,0.0,5,2014,26
1464,2014-06-01,0,0,91212,0,0,3138,0,0,728,21,20449,112,156,0,0,3302,0,0,0,0,3430,19994,132,0,0,23069,1280,446,0,0,230,0,112,9581,252,0,8276,16346,436,0,0,204,0,60134,0,0,0,0,0,0,0,132,0,20698,0,0,3138,1456,0,0,112,13503,7,366,10645,64210,0,2118,0,0,0,168,0,0,0,56,0,0,0,0,0,1400,0,0,0,56,26065,16,0,01R,0.0,6,2014,26
1465,2014-07-01,0,0,85501,0,48,2850,0,0,638,0,19183,14,7,0,0,3724,0,0,0,0,3807,16676,0,0,0,19000,1363,804,0,0,272,0,112,8636,196,0,8354,19666,224,0,0,312,0,67372,0,0,0,0,60,0,0,28,0,21719,0,112,4530,1512,0,0,0,14638,0,210,11706,70170,0,2107,0,0,0,452,0,65,0,0,0,0,0,0,0,1232,0,0,0,120,28428,0,112,01R,0.0,7,2014,26
1466,2014-08-01,0,0,63048,0,20,2698,0,0,298,0,21765,182,0,0,0,2664,0,0,0,0,3061,14087,378,0,0,17980,1207,712,0,0,90,0,56,8599,266,0,7705,8136,336,168,0,136,0,54441,0,0,0,0,0,0,63,0,0,16646,0,60,3820,1577,0,0,0,14670,0,252,9265,51280,0,1489,0,0,0,360,0,0,0,0,0,0,12,0,0,756,0,0,0,112,25607,0,98,01R,0.0,8,2014,26
1467,2014-09-01,0,0,93040,0,0,3058,0,0,312,0,19054,42,0,0,0,2706,0,0,0,0,3799,17008,256,0,0,19682,975,654,0,0,230,0,56,10561,406,0,8964,8180,356,0,0,436,0,58946,0,0,0,0,0,0,126,7,0,20363,0,172,5431,1960,0,0,112,15532,0,311,10541,48740,0,2097,0,0,0,474,0,56,84,0,0,0,0,0,0,1036,0,0,0,60,30998,20,56,01R,0.0,9,2014,26
1468,2014-10-01,0,0,127192,0,56,3012,0,1,1059,0,18567,126,0,0,0,3350,0,0,0,0,3678,20924,350,0,0,19229,1092,652,0,0,230,0,0,10383,210,0,8756,17920,534,168,0,256,0,52352,0,0,0,0,0,0,84,49,0,20054,0,28,5249,1344,0,0,112,16232,0,187,10228,54616,0,2277,0,0,0,378,112,56,0,0,0,0,0,0,0,1432,0,0,0,116,29351,0,209,01R,0.0,10,2014,26
1469,2014-11-01,0,9,139501,0,0,2861,0,0,954,0,17357,112,100,0,0,2920,0,0,0,0,3028,18652,380,0,0,21261,991,682,0,0,356,0,0,10025,336,0,8754,23442,392,168,0,40,0,47873,0,0,0,0,60,0,63,5,0,18713,0,172,4838,1820,0,0,0,13669,0,114,8301,49984,0,2537,0,0,0,420,112,9,0,0,0,0,0,0,0,812,0,0,0,56,25691,0,7,01R,0.0,11,2014,26
1470,2014-12-01,0,0,241153,0,43,3405,0,0,961,0,20461,84,0,0,0,3174,0,0,0,0,4546,30789,460,0,0,28187,1174,946,0,0,182,0,56,13251,287,0,10831,27382,392,0,28,752,0,49208,0,0,0,0,60,0,126,48,0,21027,0,28,4554,1624,0,0,112,16429,0,389,12364,68267,0,2490,0,0,0,280,0,0,0,0,0,0,0,0,0,1008,0,0,0,228,26850,4,56,01R,1.0,12,2014,26
1471,2015-01-01,0,0,174635,0,15,2611,0,0,1604,0,17948,70,107,0,0,3245,0,0,0,0,3323,26054,68,0,0,23089,1523,630,0,0,230,0,0,14063,84,0,8445,21186,496,168,0,320,0,47845,0,0,0,0,0,0,63,14,0,20612,0,144,4320,1708,0,0,112,14807,0,498,10394,70392,0,2166,0,0,42,510,112,0,0,0,0,0,0,0,0,588,0,0,0,56,27645,20,0,01R,0.0,1,2015,26
