,date,year,month,ccg_id,amoxicillin,ampicillin,benzylpenicillin-sodium,co-amoxiclav,flucloxacillin-magnesium,flucloxacillin-sodium,phenoxymethylpenicillin,piperacillin-tazobactam,pivmecillinam,temocillin,ticarcillin-clabulanic-acid,aztreonam,cefaclor,cefadroxil,cefalexin,ceferoxime-axetil,cefixime,cefotaxime-sodium,cefpodoxime,cefradine,ceftazidime,ceftriaxone-sodium,cefuroxime-sodium,ertapenem,imipenem-cilastatin,meropenem,mrsa_count
6875,2015-05-01,2015,5,116,96746,84,0,35676,0,44406,51934,0,0,0,0,0,240,0,8607,28,56,0,0,1316,0,0,0,0,0,0,0.0
6876,2015-06-01,2015,6,116,84029,0,0,38303,0,46709,53427,0,30,0,0,0,370,0,7808,0,0,0,0,1140,0,10,0,0,0,0,0.0
6877,2015-07-01,2015,7,116,71991,84,1,37400,0,55113,56058,0,0,0,0,0,275,0,9106,0,14,0,0,1289,0,0,0,0,0,0,0.0
6878,2015-08-01,2015,8,116,55877,196,1,36643,0,49259,44174,0,0,0,0,0,570,0,9872,0,2,0,0,1050,0,0,0,0,0,0,0.0
6879,2015-09-01,2015,9,116,83686,84,0,35732,0,45331,41966,0,0,0,0,0,212,0,8941,0,28,0,0,980,0,0,0,0,0,0,0.0
6880,2015-10-01,2015,10,116,111234,756,0,36161,0,45753,54588,0,0,0,0,0,563,0,11854,10,0,0,0,1493,0,0,0,0,0,0,0.0
6881,2015-11-01,2015,11,116,109189,812,0,31730,0,42968,52834,0,0,0,0,0,70,0,8808,14,0,0,0,929,0,0,0,0,0,0,0.0
6882,2015-12-01,2015,12,116,162731,394,0,36084,0,44014,56382,0,0,0,0,0,712,0,10731,14,0,0,0,2012,0,0,0,0,0,0,1.0
6883,2016-01-01,2016,1,116,129586,609,0,31586,0,43583,52814,0,83,0,0,0,270,0,9924,0,28,0,0,4764,0,0,0,0,0,0,1.0
6884,2016-02-01,2016,2,116,156495,336,0,27670,0,41766,56386,0,30,0,0,0,452,0,9234,0,4,2,0,1989,0,0,0,0,0,0,0.0
6885,2016-03-01,2016,3,116,155867,412,0,34350,0,44884,73176,0,23,0,0,0,510,0,11105,0,28,0,0,1828,0,0,0,0,0,0,0.0
6886,2016-04-01,2016,4,116,104087,644,0,31616,0,41069,48820,0,10,0,0,0,470,0,9706,14,10,0,0,1682,0,0,0,0,0,0,0.0
6887,2016-05-01,2016,5,116,100078,224,2,31976,0,46716,57564,0,36,0,0,0,268,0,9214,0,0,0,0,1914,0,0,0,0,0,0,2.0
6888,2016-06-01,2016,6,116,97407,196,0,29239,0,48247,54516,0,10,0,0,0,412,14,9321,0,0,0,0,2023,0,0,0,0,0,0,0.0
6889,2016-07-01,2016,7,116,89138,168,0,25690,0,52836,54184,0,10,0,0,0,810,35,11484,0,28,0,0,2182,0,0,0,0,0,0,0.0
6890,2016-08-01,2016,8,116,68461,56,0,26640,0,50516,45480,0,42,0,0,0,849,0,11667,0,14,0,0,2325,0,0,0,0,0,0,1.0
6891,2016-09-01,2016,9,116,77082,28,0,30638,0,54372,39140,0,70,0,0,0,547,14,10548,42,28,0,0,2357,0,0,0,0,0,0,0.0
6892,2016-10-01,2016,10,116,115498,56,2,29969,0,40984,41154,0,42,0,0,0,112,0,11198,0,0,0,0,1355,0,0,0,0,0,0,1.0
6893,2016-11-01,2016,11,116,157094,196,0,31273,0,42734,45455,0,52,0,0,0,624,40,13821,0,0,1,0,1079,0,0,0,0,0,0,0.0
6894,2016-12-01,2016,12,116,186456,168,0,34647,0,42508,53276,0,38,0,0,0,182,0,15556,0,14,0,0,1057,0,0,0,0,0,0,0.0
6895,2017-01-01,2017,1,116,149482,140,0,28751,0,37244,49128,0,62,0,0,0,1234,0,14867,0,28,0,0,754,0,0,0,0,0,0,0.0
6896,2017-02-01,2017,2,116,146709,56,0,27384,0,34852,49712,0,173,0,0,0,668,0,13458,308,10,0,0,812,0,1,0,0,0,0,2.0
6897,2017-03-01,2017,3,116,125165,56,0,32739,0,44965,61758,0,30,0,0,0,1064,0,17339,14,28,0,0,729,0,0,0,0,0,0,0.0
6898,2017-04-01,2017,4,116,91024,84,0,25502,0,38304,50686,0,50,0,0,0,433,0,16018,0,28,0,0,379,0,0,0,0,0,0,1.0
6899,2017-05-01,2017,5,116,98512,0,0,26395,0,46355,51911,0,30,0,0,0,212,0,14753,0,28,0,0,678,0,0,0,0,0,0,0.0
6900,2017-06-01,2017,6,116,79512,56,0,23795,0,52194,50402,0,70,0,0,0,157,0,16994,14,28,0,0,958,0,0,0,0,0,0,0.0
6901,2017-07-01,2017,7,116,85254,0,2,23306,0,53163,55628,0,0,0,0,0,161,0,15673,126,0,0,0,425,0,0,0,0,0,0,0.0
6902,2017-08-01,2017,8,116,75935,0,0,22536,0,49774,39913,0,30,0,0,0,242,0,17398,98,56,0,0,522,0,0,0,0,0,0,0.0
6903,2017-09-01,2017,9,116,82081,56,0,19748,0,47312,41554,0,72,0,0,0,212,0,15402,56,0,0,0,698,0,0,0,0,0,0,0.0
6904,2017-10-01,2017,10,116,107857,28,0,21739,0,45996,50958,0,136,0,0,0,412,0,15539,56,35,0,0,452,0,0,0,0,0,0,0.0
6905,2017-11-01,2017,11,116,123737,28,0,19876,0,42851,52704,0,122,0,0,0,389,0,17637,0,0,0,0,364,0,1,0,0,0,0,1.0
6906,2012-12-01,2012,12,117,260184,21,10,45530,0,56434,98574,0,30,0,0,0,301,0,4236,70,107,0,0,2143,116,0,0,20,0,186,0.0
6907,2013-01-01,2013,1,117,213028,121,4,44498,0,56369,93569,21,0,0,0,0,933,0,4986,112,321,0,0,2708,60,64,0,0,0,186,1.0
6908,2013-02-01,2013,2,117,211322,0,0,41003,0,51333,106923,22,30,0,0,0,729,0,4266,28,428,2,0,1984,112,7,0,12,0,168,1.0
6909,2013-03-01,2013,3,117,190181,100,0,39115,0,53821,101488,0,0,0,0,0,494,0,5128,84,414,0,0,2605,176,5,0,20,0,48,0.0
6910,2013-04-01,2013,4,117,164735,0,2,40242,0,58390,90744,0,0,0,0,0,598,40,4542,122,135,0,0,2573,116,47,0,6,0,80,1.0
6911,2013-05-01,2013,5,117,142835,28,7,43423,0,58558,81768,0,30,0,0,0,464,20,4091,42,300,0,0,2450,116,7,0,6,0,88,2.0
6912,2013-06-01,2013,6,117,118371,0,1,41301,0,63982,86582,0,0,0,0,0,389,0,3578,28,407,0,0,1614,0,11,0,0,0,118,0.0
6913,2013-07-01,2013,7,117,115914,28,3,41776,0,76583,88472,0,0,0,0,0,303,0,4676,70,107,0,0,2382,112,71,0,1,0,78,0.0
6914,2013-08-01,2013,8,117,81117,200,0,39838,0,74313,67740,0,30,0,0,0,640,0,6181,28,21,0,0,2253,56,60,0,4,0,78,2.0
6915,2013-09-01,2013,9,117,106831,56,2,38957,0,64323,67230,0,0,0,0,0,154,20,4813,134,14,0,0,1957,60,0,0,4,0,98,0.0
6916,2013-10-01,2013,10,117,157063,0,0,46777,0,63921,76542,0,80,0,0,0,566,40,5025,98,16,0,0,2341,56,0,0,5,0,100,1.0
6917,2013-11-01,2013,11,117,181683,21,0,42142,0,56556,79462,5,30,0,0,0,574,20,6572,0,21,0,0,3248,112,0,0,7,0,108,0.0
6918,2013-12-01,2013,12,117,255908,0,2,46149,0,53578,90630,0,0,0,0,0,503,20,6946,38,207,0,0,2384,232,0,0,5,0,138,1.0
6919,2014-01-01,2014,1,117,194104,0,2,46297,0,58581,103926,0,42,0,0,0,601,0,7655,56,221,0,0,2042,120,15,0,0,0,108,0.0
6920,2014-02-01,2014,2,117,188415,0,1,43432,300,53287,111838,0,30,0,0,0,352,0,4955,80,177,2,0,1772,116,0,0,0,0,48,0.0
6921,2014-03-01,2014,3,117,196322,0,1,50486,0,64123,133948,0,0,0,0,0,664,14,6414,182,221,0,0,2559,116,0,0,3,0,80,1.0
6922,2014-04-01,2014,4,117,171798,0,1,44121,0,58515,94836,0,30,0,0,0,524,0,6422,112,49,0,0,1872,176,3,0,0,0,106,0.0
6923,2014-05-01,2014,5,117,149277,0,1,47346,500,71059,92364,0,30,0,0,0,282,0,5376,66,214,0,0,1995,176,0,0,0,0,50,0.0
6924,2014-06-01,2014,6,117,108903,28,2,43447,0,69288,86194,0,0,0,0,0,140,0,5962,154,221,0,0,1746,0,14,0,10,0,28,0.0
6925,2014-07-01,2014,7,117,117096,128,0,44765,0,78974,87844,6,30,0,0,0,500,0,7091,14,258,0,0,2312,0,62,0,3,0,97,0.0
6926,2014-08-01,2014,8,117,78872,0,2,40375,0,69233,57528,0,0,0,0,0,455,0,6694,56,28,0,0,2168,60,0,0,5,0,186,2.0
6927,2014-09-01,2014,9,117,116395,0,1,43898,0,67687,69082,0,90,0,0,0,375,0,7077,66,7,1,0,1833,180,0,0,6,0,78,2.0
6928,2014-10-01,2014,10,117,145777,0,0,43425,0,64036,84174,15,0,0,0,0,387,0,7901,70,21,0,0,2699,0,21,0,0,0,116,1.0
6929,2014-11-01,2014,11,117,169859,0,0,43321,0,54725,75520,0,83,0,0,0,426,0,6677,14,7,0,0,2009,180,0,0,0,0,86,1.0
6930,2014-12-01,2014,12,117,286309,0,0,48346,0,53482,90222,0,91,0,0,0,455,20,7728,14,0,0,0,2835,180,10,0,0,0,86,0.0
6931,2015-01-01,2015,1,117,233911,28,0,49096,0,57924,96318,24,202,0,0,0,413,0,7547,52,45,0,0,2133,56,60,0,0,0,114,1.0
6932,2015-02-01,2015,2,117,211966,28,0,45292,0,49811,96682,14,60,0,0,0,454,0,6422,14,14,0,0,1758,60,14,0,10,0,86,1.0
6933,2015-03-01,2015,3,117,201946,28,2,46108,0,62059,116398,0,132,0,0,0,506,0,7880,70,107,0,0,1495,60,60,0,0,0,28,1.0
6934,2015-04-01,2015,4,117,132903,0,0,41999,0,58847,100636,0,62,0,0,0,420,0,6078,70,114,0,0,2322,0,2,0,5,0,174,0.0
6935,2015-05-01,2015,5,117,135348,0,2,36315,0,62548,95550,0,80,0,0,0,512,0,5604,98,7,0,0,1886,60,3,0,0,0,148,0.0
6936,2015-06-01,2015,6,117,105240,0,0,40017,0,64028,96602,0,150,0,0,0,433,0,6435,238,14,0,0,1914,180,18,0,5,0,206,0.0
6937,2015-07-01,2015,7,117,107409,0,0,38792,0,76880,89675,0,110,0,0,0,280,0,5948,70,9,0,0,1982,120,0,0,0,0,118,0.0
6938,2015-08-01,2015,8,117,82739,0,0,35923,0,63206,62990,0,287,0,0,0,387,0,5930,98,14,0,0,1630,120,0,0,0,0,116,0.0
6939,2015-09-01,2015,9,117,117580,0,0,36764,0,64318,73089,0,150,0,0,0,296,0,6710,112,0,0,0,1538,60,60,0,0,0,146,0.0
6940,2015-10-01,2015,10,117,156122,21,1,38099,0,57564,79692,0,40,0,0,0,157,0,6470,28,49,0,0,1762,60,0,0,0,0,30,0.0
6941,2015-11-01,2015,11,117,184723,49,3,39962,0,61986,87628,0,132,0,0,0,268,0,7708,132,21,0,0,1750,60,0,0,0,0,58,0.0
6942,2015-12-01,2015,12,117,217616,112,0,44173,0,63178,88504,0,95,0,0,0,552,0,8208,126,0,0,0,2149,180,0,0,0,0,86,0.0
6943,2016-01-01,2016,1,117,178722,71,0,38435,0,54436,78086,0,252,0,0,0,118,0,7464,28,14,1,0,1514,0,61,0,0,0,172,1.0
6944,2016-02-01,2016,2,117,217005,112,2,38590,0,56065,96690,0,40,0,0,0,352,0,8625,70,21,0,0,1743,60,0,0,14,0,202,1.0
6945,2016-03-01,2016,3,117,218410,128,3,37515,0,61120,121076,0,140,0,0,0,647,0,9340,168,35,0,0,1670,300,0,0,0,0,88,0.0
6946,2016-04-01,2016,4,117,150101,0,2,36460,0,61083,104664,0,142,0,0,0,303,20,8887,0,35,0,0,1517,0,60,0,3,0,88,1.0
6947,2016-05-01,2016,5,117,140476,0,0,31706,0,57148,97248,0,90,0,0,0,303,0,7288,0,14,0,0,1877,60,35,0,0,0,96,1.0
6948,2016-06-01,2016,6,117,121829,0,0,37388,0,62845,92024,0,242,0,0,0,175,0,9490,14,0,0,0,1296,60,0,0,0,0,178,0.0
6949,2016-07-01,2016,7,117,105524,0,3,32630,0,77348,89979,0,215,0,0,0,140,0,9069,56,21,0,0,1273,180,20,0,7,0,88,1.0
6950,2016-08-01,2016,8,117,85739,0,0,33711,0,69258,67700,0,260,0,0,0,475,0,7025,42,7,0,0,1574,180,16,0,37,0,90,1.0
6951,2016-09-01,2016,9,117,100773,28,0,38146,0,67204,63726,0,92,0,0,0,191,0,6826,0,14,0,0,1547,60,1,0,0,0,28,1.0
6952,2016-10-01,2016,10,117,143901,0,0,31138,0,59561,74394,0,106,0,0,0,205,14,7073,14,35,0,0,1240,60,1,0,0,0,120,2.0
6953,2016-11-01,2016,11,117,210772,0,0,37271,0,60703,85064,0,70,0,0,0,184,0,8653,28,9,0,0,1497,60,0,0,10,0,30,0.0
6954,2016-12-01,2016,12,117,240078,0,1,36660,0,58922,97996,0,116,0,0,0,291,0,7568,42,30,0,0,1259,120,0,0,7,0,90,1.0
6955,2017-01-01,2017,1,117,211991,28,0,35687,0,57212,89577,0,90,0,0,0,615,0,8147,28,21,1,0,1534,122,4,0,0,0,120,0.0
6956,2017-02-01,2017,2,117,197048,0,4,33230,0,53436,89838,0,142,0,0,0,275,14,7914,14,7,0,0,1146,0,1,0,0,0,90,1.0
6957,2017-03-01,2017,3,117,193988,21,1,33613,0,66131,120894,0,134,0,0,0,206,0,7519,20,28,0,0,1485,0,0,0,5,0,180,0.0
6958,2017-04-01,2017,4,117,128466,28,2,27633,0,58446,92360,0,198,0,0,0,219,0,6981,12,7,0,0,998,0,0,0,0,0,50,1.0
6959,2017-05-01,2017,5,117,138508,28,2,33858,0,58984,95412,0,152,0,0,0,170,10,7177,68,7,0,0,1310,60,60,0,5,0,120,0.0
6960,2017-06-01,2017,6,117,104523,84,0,32291,0,73838,89724,0,178,0,0,0,440,0,9458,56,9,0,0,1604,0,7,0,0,0,90,1.0
6961,2017-07-01,2017,7,117,101926,28,2,31128,0,73670,91656,0,228,0,0,0,142,14,7365,56,0,0,0,1116,0,0,0,5,0,120,1.0
6962,2017-08-01,2017,8,117,91272,0,4,31819,0,73044,73652,0,112,0,0,0,347,0,6864,224,21,0,0,1409,0,0,0,7,0,120,1.0
6963,2017-09-01,2017,9,117,118430,0,0,31532,0,61144,67074,0,104,0,0,0,299,0,7429,28,4,0,0,1095,60,0,0,0,0,150,3.0
6964,2017-10-01,2017,10,117,144663,0,1,32134,0,66055,85213,0,110,0,0,0,270,0,8114,0,7,0,0,1184,60,0,0,0,0,150,2.0
6965,2017-11-01,2017,11,117,188241,0,0,29755,0,61558,94510,0,112,0,0,0,312,0,9341,14,14,0,0,1136,120,62,0,0,0,180,0.0
6966,2012-12-01,2012,12,118,417234,221,0,36506,0,35369,82978,0,0,0,0,0,636,826,7684,378,300,0,0,268,0,0,0,0,0,0,0.0
6967,2013-01-01,2013,1,118,290163,356,0,35012,0,42369,83786,0,0,0,0,0,305,598,7602,364,0,0,5,442,0,0,0,0,0,0,0.0
6968,2013-02-01,2013,2,118,275710,100,0,29696,0,39617,79824,0,0,0,0,0,91,440,6735,706,2,0,0,258,0,7,0,0,0,0,0.0
6969,2013-03-01,2013,3,118,232092,121,0,30649,0,39904,79582,0,0,0,0,0,266,415,6950,224,314,0,0,217,0,0,0,1,0,0,1.0
6970,2013-04-01,2013,4,118,192650,0,0,29518,0,41352,72274,0,10,0,0,0,199,330,7311,343,200,0,0,212,0,0,0,0,0,0,0.0
6971,2013-05-01,2013,5,118,185204,28,0,27274,0,43871,81969,0,0,0,0,0,126,373,6600,540,0,0,0,197,0,0,0,0,0,0,0.0
6972,2013-06-01,2013,6,118,151418,28,0,26279,0,40983,71056,0,0,0,0,0,28,186,5806,168,7,0,0,336,0,0,0,0,0,0,0.0
6973,2013-07-01,2013,7,118,162142,100,0,25625,0,54348,94368,0,0,0,0,0,449,206,5353,364,0,0,0,204,0,0,0,0,0,0,0.0
6974,2013-08-01,2013,8,118,107382,0,0,23281,0,44778,64224,0,0,0,0,0,28,222,3911,14,0,0,0,358,0,0,0,0,0,0,0.0
6975,2013-09-01,2013,9,118,157613,0,0,27587,0,46061,74996,0,0,0,0,0,84,190,4745,133,2,0,0,114,0,0,0,0,0,0,0.0
6976,2013-10-01,2013,10,118,229599,100,0,29710,0,49019,82070,0,0,0,0,0,252,316,6722,350,0,0,0,322,0,1,0,0,0,0,0.0
6977,2013-11-01,2013,11,118,273100,0,0,32098,0,42218,83652,0,0,0,0,0,177,142,6263,217,2,0,0,190,0,0,0,0,0,0,0.0
6978,2013-12-01,2013,12,118,326095,528,0,37254,0,41639,82434,0,0,0,0,0,38,190,5556,994,2,0,0,134,0,0,0,0,0,0,1.0
6979,2014-01-01,2014,1,118,242187,200,0,35489,0,44265,86769,0,0,0,0,0,277,278,6027,539,2,0,0,354,0,0,0,0,0,0,0.0
6980,2014-02-01,2014,2,118,260960,128,0,33994,0,42353,93228,0,0,0,0,0,49,180,6079,658,400,0,0,225,0,0,0,0,0,0,1.0
6981,2014-03-01,2014,3,118,257058,300,0,36265,0,46713,101052,0,0,0,0,0,384,218,5596,385,402,0,0,108,0,0,0,0,0,0,1.0
6982,2014-04-01,2014,4,118,202092,28,0,31573,0,39841,86042,0,0,0,0,0,70,176,5611,308,14,0,0,152,0,0,0,0,0,0,0.0
6983,2014-05-01,2014,5,118,200382,143,0,31142,0,46238,96105,0,0,0,0,0,191,174,6655,168,0,0,0,270,0,0,0,0,0,0,1.0
6984,2014-06-01,2014,6,118,175052,0,0,28041,0,53122,91437,0,0,0,0,0,163,132,5761,301,0,0,0,188,0,0,0,0,0,0,0.0
6985,2014-07-01,2014,7,118,176272,100,0,30926,0,52472,86708,0,0,0,0,0,592,223,5790,217,0,0,0,308,0,0,0,0,0,0,0.0
6986,2014-08-01,2014,8,118,107454,0,0,22657,0,49959,70571,0,0,0,0,0,177,198,6165,112,200,0,0,123,0,0,0,0,0,0,0.0
6987,2014-09-01,2014,9,118,174984,28,0,29332,0,54232,76194,0,0,0,0,0,238,220,5508,35,0,0,0,204,0,0,0,0,0,0,0.0
6988,2014-10-01,2014,10,118,270132,100,0,32214,0,47972,95398,0,0,0,0,0,231,266,4912,140,0,0,0,323,0,0,0,0,0,0,1.0
6989,2014-11-01,2014,11,118,311759,0,0,32899,0,42654,91642,0,0,0,0,0,247,258,7549,496,0,0,0,258,0,0,0,0,0,0,0.0
6990,2014-12-01,2014,12,118,397823,0,0,38998,0,42589,100938,0,0,0,0,0,215,304,6293,797,4,0,0,449,0,0,0,0,0,0,0.0
6991,2015-01-01,2015,1,118,251774,28,0,33227,0,46914,98224,0,0,0,0,0,278,336,7342,133,0,0,0,222,0,7,0,0,0,0,0.0
6992,2015-02-01,2015,2,118,230214,0,0,33417,0,33951,85122,0,0,0,0,0,142,230,4892,294,0,0,0,220,0,0,0,0,0,0,1.0
6993,2015-03-01,2015,3,118,280615,100,0,39211,0,42628,117884,0,0,0,0,0,494,152,6607,427,0,0,0,168,0,7,0,0,0,0,0.0
6994,2015-04-01,2015,4,118,170913,0,0,31410,0,40684,90080,0,0,0,0,0,0,318,5032,203,0,0,0,130,0,0,0,0,0,0,1.0
6995,2015-05-01,2015,5,118,169381,100,0,27166,0,41032,95230,0,0,0,0,0,110,184,3799,168,0,0,0,165,0,0,0,0,0,0,0.0
6996,2015-06-01,2015,6,118,147172,0,0,25962,0,55546,89416,0,0,0,0,0,0,218,3469,28,0,0,0,182,0,0,0,0,0,0,0.0
6997,2015-07-01,2015,7,118,141096,121,0,27171,0,54788,99860,0,0,0,0,0,121,258,3688,217,2,0,0,184,0,0,0,0,0,0,0.0
6998,2015-08-01,2015,8,118,93320,200,0,18552,0,44818,67868,0,0,0,0,0,35,273,3954,91,0,0,0,198,0,0,0,0,0,0,0.0
6999,2015-09-01,2015,9,118,145764,100,0,23436,0,46299,81422,0,0,0,0,0,21,152,3542,0,0,0,0,204,0,0,0,0,0,0,0.0
7000,2015-10-01,2015,10,118,204484,28,0,22168,0,42626,93100,0,0,0,0,0,305,200,3696,21,0,0,0,226,0,0,0,0,0,0,0.0
7001,2015-11-01,2015,11,118,253102,100,0,22242,0,42662,96222,0,0,0,0,0,114,114,4361,0,0,0,0,182,0,0,0,0,0,0,2.0
7002,2015-12-01,2015,12,118,268334,400,0,29598,0,42441,100104,0,0,0,0,0,0,268,5718,0,0,0,0,210,0,0,0,0,0,0,0.0
7003,2016-01-01,2016,1,118,232093,100,0,28139,0,40164,99226,0,0,0,0,0,321,314,4679,91,0,0,0,157,0,0,0,0,0,0,0.0
7004,2016-02-01,2016,2,118,256892,0,0,29868,0,39307,101008,0,0,0,0,0,56,124,5114,28,0,0,0,104,0,0,0,0,0,0,0.0
7005,2016-03-01,2016,3,118,263418,84,0,32346,0,40389,114250,0,0,0,0,0,63,110,4418,143,0,0,0,86,0,0,0,0,0,0,0.0
7006,2016-04-01,2016,4,118,189576,28,0,28732,0,41325,108094,0,0,0,0,0,478,368,3766,80,0,0,0,198,0,0,0,0,0,0,0.0
7007,2016-05-01,2016,5,118,171268,0,0,26463,0,39826,100120,0,0,0,0,0,133,128,4318,112,0,0,0,97,0,0,0,0,0,0,0.0
7008,2016-06-01,2016,6,118,165604,0,0,25258,0,46916,94746,0,0,0,0,0,184,300,3140,98,0,0,0,166,0,0,0,0,0,0,0.0
7009,2016-07-01,2016,7,118,150125,0,0,24249,0,52975,100456,0,19,0,0,0,42,78,4698,133,0,0,0,412,0,0,0,0,0,0,0.0
7010,2016-08-01,2016,8,118,93853,21,0,22041,0,52015,75254,0,0,0,0,0,106,240,4266,28,2,0,0,104,0,0,0,0,0,0,0.0
7011,2016-09-01,2016,9,118,122934,0,0,23756,0,52678,77682,0,0,0,0,0,72,82,3509,21,0,0,0,40,0,0,0,0,0,0,1.0
7012,2016-10-01,2016,10,118,196460,0,0,22126,0,42444,87134,0,10,0,0,0,221,232,3526,56,0,0,0,194,0,0,0,0,0,0,0.0
7013,2016-11-01,2016,11,118,257180,0,8,24937,0,42758,87430,0,0,0,0,0,36,375,3077,112,0,0,0,152,0,56,0,0,0,0,2.0
7014,2016-12-01,2016,12,118,296518,0,0,29565,0,34810,87644,0,0,0,0,0,235,94,4748,35,0,14,0,28,0,56,0,0,0,0,0.0
7015,2017-01-01,2017,1,118,257450,100,0,29535,0,38366,95582,0,0,0,0,0,114,258,3799,28,0,0,0,84,0,30,0,0,0,0,0.0
7016,2017-02-01,2017,2,118,205091,0,0,26540,0,37740,98505,0,0,0,0,0,21,184,3703,0,0,0,0,76,0,30,0,0,0,0,0.0
7017,2017-03-01,2017,3,118,207141,0,0,30139,0,46170,109622,0,10,0,0,0,0,90,3399,49,0,0,0,144,0,16,0,0,0,0,0.0
7018,2017-04-01,2017,4,118,147068,128,0,19576,0,38398,92996,0,56,0,0,0,136,260,2712,21,0,0,0,164,0,114,0,0,0,0,0.0
7019,2017-05-01,2017,5,118,159784,0,0,23749,0,43239,110952,0,0,0,0,0,263,134,3100,63,0,0,0,164,0,0,0,0,0,0,0.0
7020,2017-06-01,2017,6,118,119377,100,0,23309,0,49764,101282,0,0,0,0,0,0,182,3939,26,2,0,0,124,0,0,0,0,0,0,2.0
7021,2017-07-01,2017,7,118,126674,0,0,21707,0,43928,93344,0,10,0,0,0,200,212,3919,35,0,0,0,156,0,56,0,0,0,0,0.0
7022,2017-08-01,2017,8,118,101600,0,0,19132,0,48170,69754,0,31,0,0,0,63,30,3602,28,0,0,0,117,0,0,0,0,0,0,0.0
7023,2017-09-01,2017,9,118,149409,0,0,23584,0,42537,82106,0,0,0,0,0,363,164,3151,133,0,0,0,75,0,0,0,0,0,0,1.0
7024,2017-10-01,2017,10,118,199469,0,4,21381,0,44466,95682,0,18,0,0,0,35,132,2936,105,0,0,0,104,0,0,0,0,0,0,0.0
7025,2017-11-01,2017,11,118,242097,0,0,23463,0,37628,111916,0,0,0,0,0,42,216,3411,70,1,0,0,76,0,0,0,0,0,0,0.0
7026,2012-12-01,2012,12,119,410431,372,10,55446,0,65135,133501,0,308,0,0,0,2072,20,48728,1306,309,0,0,382,20,48,0,0,0,50,0.0
7027,2013-01-01,2013,1,119,304688,20,0,59302,0,68982,119768,0,316,0,0,0,1455,101,50087,983,522,0,40,216,0,60,0,28,0,0,0.0
7028,2013-02-01,2013,2,119,299334,217,2,52323,0,67890,127579,0,394,0,0,0,2033,60,45585,876,914,0,0,228,0,47,2,0,0,0,0.0
7029,2013-03-01,2013,3,119,278577,240,0,52803,0,67004,135485,0,530,0,0,0,1713,0,41321,827,302,0,0,226,27,75,0,0,0,0,0.0
7030,2013-04-01,2013,4,119,201032,116,0,50568,0,65252,113762,21,314,0,0,0,2223,60,39866,440,404,0,0,256,53,78,0,28,0,0,1.0
7031,2013-05-01,2013,5,119,206501,84,2,42578,0,69045,119523,0,550,0,0,0,1117,0,46162,570,218,0,0,306,21,96,0,0,0,0,1.0
